event,log_residual_rms,log_crest,asymmetry,lag1_corr,spectral_entropy,top10pct_energy
112,0.23156666213445873,0.4708572877165403,0.11363283365153992,0.7504074756344857,0.8675890997397939,0.3947256384628359
113,0.12109596566595075,0.638431013859374,0.23034938805927482,0.445071666651583,0.8910686309520124,0.576626702353253
114,0.8236781491782109,0.4133846530086241,0.27301164278342516,0.8565375739739699,0.4943731893123029,0.39317393739250217
115,0.2864396045400237,0.4529061595041932,0.4012084952350849,0.7700807045450165,0.6879836182279339,0.42582271875252475
116,0.038746578061121376,0.4914089579950936,0.06314955244208544,0.42184328826224426,0.8899338064575736,0.4510830230409404
117,-1.2041199826559248,1.2032700902169777,0.24999614401718148,-0.003937007874015735,0.9994098487263107,0.9964767156862746
118,0.13142260400790579,0.5426519827529224,0.04231279268372769,0.5574285313198362,0.8675970606414,0.5035702214963153
119,-8.0,-8.0,0.0,0.0,-0.0,0.0
120,-0.7815709626487963,0.7755506535407398,0.4063159950721615,-0.028225806451613083,0.9122582015050902,0.9747427208835343
121,-0.010141664401466277,0.8192033486192914,0.3314068266953433,0.4479797029422821,0.8283706080981811,0.8577737169006207
122,0.5916483733153606,0.39937256094123724,0.27864023128352744,0.9289325468791015,0.4779898045660422,0.2985164657456727
123,0.47518244817330446,0.462124460515819,0.09268979124437891,0.9247086191647039,0.6036777602785359,0.3791851419868757
124,0.7325466175019729,0.3089076696594447,0.3033710854130435,0.9486460421391185,0.45816323072109016,0.2704391833306068
125,0.7094088737000623,0.3499646355149693,0.3952192733719762,0.9634888728851819,0.4955625775550764,0.3675256059524041
126,0.08760317282916336,0.5041515499692336,0.2673369969858506,0.3990080900868953,0.9483218769795236,0.4508911266531428
127,0.44879002995773726,0.3551119742688332,0.10754517952324551,0.9210261558233798,0.7102607548538011,0.352565706235219
128,-0.9030899869919435,0.8996702747267908,0.3534632516957319,-0.013773791097276944,0.9914284700886393,0.9857390873015873
129,0.665691404704026,0.42201263232263025,0.26392389982885534,0.9246372659663652,0.4359204458236431,0.4442834205515519
130,0.5219376524234498,0.37121744659404116,0.32403238938348433,0.9284871295577196,0.5313896601042172,0.3880472066753753
131,0.7695233396829744,0.5761673490205572,0.43805261228303166,0.7720354406901239,0.6547412620106163,0.5148518510961096
132,-0.2846954372872971,0.7587354049348964,0.43225222641302813,0.22265770810003735,0.9014830450691259,0.904322403673419
133,0.33152080852217886,0.5611582549716376,-0.47919267269992494,0.8650968754403894,0.5407736167953087,0.7303585015641465
134,-8.0,-8.0,0.0,0.0,-0.0,0.0
135,-0.010425069486560091,0.7296962438796154,0.444867887467757,0.3018151671175493,0.8349612574634194,0.6250000000000001
136,0.22955043781375908,0.5765832059769448,0.2808211334444361,0.43651895067863866,0.8615531147813271,0.5408150622310974
