peak_hz,fwhm_hz,fractional_bandwidth,left_hz,right_hz,peak_power_fraction,background_psd,peak_to_background,frequency_bin_hz,prominent_peak_count,flags,event,channel,utc,file,record,pc1,dust,saturated
67500.0,1372.596503923647,0.02033476302109107,66930.2484370881,68302.84494101175,0.2766984384059482,2.7815825563657933e-05,32.68316082907587,468.75,1,,4543,V3V4,2025-03-13T23:11:20.258927000,psp_fld_l2_tds_wf_20250313_v00.cdf,55,-0.20959445678113922,False,False
150000.0,623.8753111766418,0.004159168741177612,149689.4804972643,150313.35580844095,0.2861604655820564,3.1973293339454942e-09,1585.231639775127,468.75,2,resolution_limited; multiple_prominent_peaks; near_known_line_grid,4543,SCM4,2025-03-13T23:11:20.258927000,psp_fld_l2_tds_wf_20250313_v00.cdf,55,-0.20959445678113922,False,False
468.75,,,,,,0.25189989251208644,19.411563129266415,468.75,0,band_edge_censored,4544,V2,2025-03-14T01:59:25.441589000,psp_fld_l2_tds_wf_20250314_v00.cdf,0,-0.20959445678113922,False,True
450000.0,624.9623752923217,0.0013888052784273815,449686.7194680063,450311.6818432986,0.26722022268550405,1.8031096203061844e-07,3800.367508868339,468.75,2,resolution_limited; multiple_prominent_peaks; near_known_line_grid,4544,V5,2025-03-14T01:59:25.441589000,psp_fld_l2_tds_wf_20250314_v00.cdf,0,-0.20959445678113922,False,True
937.5,,,,,,0.13677496347852502,18.054874139429877,468.75,0,band_edge_censored,4544,V1V2,2025-03-14T01:59:25.441589000,psp_fld_l2_tds_wf_20250314_v00.cdf,0,-0.20959445678113922,False,True
468.75,,,,,,0.4491071516554005,13.358343501309454,468.75,0,band_edge_censored,4544,V3V4,2025-03-14T01:59:25.441589000,psp_fld_l2_tds_wf_20250314_v00.cdf,0,-0.20959445678113922,False,True
150000.0,625.2847517704067,0.0041685650118027115,149687.03736286686,150312.32211463727,0.47950386098904596,2.7290401580911776e-09,4728.621456363349,468.75,1,resolution_limited; near_known_line_grid,4544,SCM4,2025-03-14T01:59:25.441589000,psp_fld_l2_tds_wf_20250314_v00.cdf,0,-0.20959445678113922,False,True
68906.25,1684.8932022739027,0.024451964840256184,68245.62984429236,69930.52304656626,0.36092291660598674,9.336519974713549e-09,5564.217728699341,468.75,3,multiple_prominent_peaks,4545,V2,2025-03-14T03:57:19.253589000,psp_fld_l2_tds_wf_20250314_v00.cdf,1,-0.20959445678113922,False,False
450000.0,626.2263351227157,0.0013916140780504793,449686.39519322483,450312.62152834755,0.26933127173667815,1.8050000314281316e-07,3797.750296159578,468.75,2,resolution_limited; multiple_prominent_peaks; near_known_line_grid,4545,V5,2025-03-14T03:57:19.253589000,psp_fld_l2_tds_wf_20250314_v00.cdf,1,-0.20959445678113922,False,False
750000.0,624.9328359249048,0.0008332437812332064,749688.1122236964,750313.0450596213,0.23582745657109266,2.5216930053549146e-08,6603.44110568535,468.75,2,resolution_limited; multiple_prominent_peaks; near_known_line_grid,4545,V1V2,2025-03-14T03:57:19.253589000,psp_fld_l2_tds_wf_20250314_v00.cdf,1,-0.20959445678113922,False,False
68906.25,2023.3890186854842,0.029364375781376642,68271.71842479725,70295.10744348273,0.5189243400148285,2.4039974158910502e-08,14739.078168253678,468.75,2,multiple_prominent_peaks,4545,V3V4,2025-03-14T03:57:19.253589000,psp_fld_l2_tds_wf_20250314_v00.cdf,1,-0.20959445678113922,False,False
150000.0,625.1866582758958,0.004167911055172638,149688.0987330693,150313.28539134518,0.6481632798402156,3.0040910122784523e-09,24701.039104230742,468.75,1,resolution_limited; near_known_line_grid,4545,SCM4,2025-03-14T03:57:19.253589000,psp_fld_l2_tds_wf_20250314_v00.cdf,1,-0.20959445678113922,False,False
750000.0,624.6229387213243,0.0008328305849617658,749687.3075736834,750311.9305124048,0.31002941234986103,8.722226264464956e-09,5765.165896403879,468.75,2,resolution_limited; multiple_prominent_peaks; near_known_line_grid,4546,V2,2025-03-14T03:57:19.302967000,psp_fld_l2_tds_wf_20250314_v00.cdf,2,-0.20959445678113922,False,False
450000.0,623.9455966263195,0.00138654577028071,449688.40819164494,450312.35378827126,0.27009727420904206,1.8120721060386168e-07,3762.979803336638,468.75,2,resolution_limited; multiple_prominent_peaks; near_known_line_grid,4546,V5,2025-03-14T03:57:19.302967000,psp_fld_l2_tds_wf_20250314_v00.cdf,2,-0.20959445678113922,False,False
750000.0,624.1759812441887,0.0008322346416589183,749687.4986011145,750311.6745823587,0.4514671325605931,2.4992647406290905e-08,6585.762460457375,468.75,1,resolution_limited; near_known_line_grid,4546,V1V2,2025-03-14T03:57:19.302967000,psp_fld_l2_tds_wf_20250314_v00.cdf,2,-0.20959445678113922,False,False
750000.0,625.4635431307834,0.0008339513908410445,749687.5289953841,750312.9925385149,0.14045633109783354,2.5176224316752532e-08,2577.6932266202666,468.75,5,resolution_limited; multiple_prominent_peaks; near_known_line_grid,4546,V3V4,2025-03-14T03:57:19.302967000,psp_fld_l2_tds_wf_20250314_v00.cdf,2,-0.20959445678113922,False,False
150000.0,625.0887623974995,0.00416725841598333,149687.48997321125,150312.57873560875,0.6389041479694088,3.0252018354135157e-09,20610.86879076487,468.75,1,resolution_limited; near_known_line_grid,4546,SCM4,2025-03-14T03:57:19.302967000,psp_fld_l2_tds_wf_20250314_v00.cdf,2,-0.20959445678113922,False,False
60000.0,1007.0210173153828,0.016783683621923045,59689.60671350778,60696.627730823166,0.7294590937902186,1.4089028821075318e-08,1284517.7609172624,468.75,1,,4547,V2,2025-03-14T05:15:19.989516000,psp_fld_l2_tds_wf_20250314_v00.cdf,3,-0.20959445678113922,False,False
450000.0,625.6945685086539,0.0013904323744636754,449687.3005412718,450312.99510978046,0.26848144079856673,1.7763931023546307e-07,3873.2780509119775,468.75,2,resolution_limited; multiple_prominent_peaks; near_known_line_grid,4547,V5,2025-03-14T05:15:19.989516000,psp_fld_l2_tds_wf_20250314_v00.cdf,3,-0.20959445678113922,False,False
60000.0,1011.9227334313182,0.01686537889052197,59691.43988311239,60703.36261654371,0.7341129050422112,3.005275583678432e-08,1895956.0832587993,468.75,1,,4547,V1V2,2025-03-14T05:15:19.989516000,psp_fld_l2_tds_wf_20250314_v00.cdf,3,-0.20959445678113922,False,False
60000.0,1108.8229727207436,0.01848038287867906,59611.84578963067,60720.668762351415,0.5072383758438237,2.7463128222961015e-08,12227.867757868496,468.75,1,,4547,V3V4,2025-03-14T05:15:19.989516000,psp_fld_l2_tds_wf_20250314_v00.cdf,3,-0.20959445678113922,False,False
150000.0,624.9494556911231,0.004166329704607488,149687.6886025455,150312.63805823663,0.5959782999458059,3.1006002324147712e-09,13071.105742104639,468.75,1,resolution_limited; near_known_line_grid,4547,SCM4,2025-03-14T05:15:19.989516000,psp_fld_l2_tds_wf_20250314_v00.cdf,3,-0.20959445678113922,False,False
59531.25,746.8617324917432,0.012545708892249754,59231.67977262728,59978.54150511902,0.6772974128222605,3.046736944945726e-06,19432.34108593276,468.75,1,resolution_limited,4548,V2,2025-03-14T05:15:20.134657000,psp_fld_l2_tds_wf_20250314_v00.cdf,4,-0.20959445678113922,False,False
150000.0,623.5412125709117,0.0041569414171394115,149687.5676344469,150311.1088470178,0.2713627164900156,1.331817695848709e-07,5251.906989525463,468.75,2,resolution_limited; multiple_prominent_peaks; near_known_line_grid,4548,V5,2025-03-14T05:15:20.134657000,psp_fld_l2_tds_wf_20250314_v00.cdf,4,-0.20959445678113922,False,False
59531.25,750.2869328769957,0.01260324506670019,59233.002813162886,59983.28974603988,0.6807616530276964,9.27341988143434e-06,21645.39286568332,468.75,1,resolution_limited,4548,V1V2,2025-03-14T05:15:20.134657000,psp_fld_l2_tds_wf_20250314_v00.cdf,4,-0.20959445678113922,False,False
59531.25,759.2566477025466,0.012753917441722568,59218.69174006637,59977.94838776892,0.6640256977090995,5.472238060276083e-07,28637.019237176213,468.75,1,resolution_limited,4548,V3V4,2025-03-14T05:15:20.134657000,psp_fld_l2_tds_wf_20250314_v00.cdf,4,-0.20959445678113922,False,False
150000.0,624.81050862954,0.0041654033908636,149690.7528763917,150315.56338502123,0.34607770248156977,3.0462092956460523e-09,1434.1674999006916,468.75,2,resolution_limited; multiple_prominent_peaks; near_known_line_grid,4548,SCM4,2025-03-14T05:15:20.134657000,psp_fld_l2_tds_wf_20250314_v00.cdf,4,-0.20959445678113922,False,False
59531.25,1335.8069213176786,0.022438751434207725,58798.10330758041,60133.91022889809,0.44308567906893576,2.6336143478959865e-06,2058.0565673055457,468.75,1,,4549,V2,2025-03-14T05:15:20.215849000,psp_fld_l2_tds_wf_20250314_v00.cdf,5,-0.20959445678113922,False,False
150000.0,625.6449443589954,0.004170966295726636,149688.0917589665,150313.7367033255,0.2685105440207416,1.2009560523817837e-07,5764.74969610885,468.75,2,resolution_limited; multiple_prominent_peaks; near_known_line_grid,4549,V5,2025-03-14T05:15:20.215849000,psp_fld_l2_tds_wf_20250314_v00.cdf,5,-0.20959445678113922,False,False
59531.25,2539.64497473542,0.0426607029876816,58821.649795476886,61361.294770212306,0.6948194928115733,8.30653226242145e-06,1656.9733632325267,468.75,2,multiple_prominent_peaks,4549,V1V2,2025-03-14T05:15:20.215849000,psp_fld_l2_tds_wf_20250314_v00.cdf,5,-0.20959445678113922,False,False
60937.5,1109.7154961026827,0.01821071583347992,60458.48404395792,61568.1995400606,0.26625872974267545,6.173414822904708e-07,1175.6021645583335,468.75,3,multiple_prominent_peaks,4549,V3V4,2025-03-14T05:15:20.215849000,psp_fld_l2_tds_wf_20250314_v00.cdf,5,-0.20959445678113922,False,False
150000.0,627.0153721369861,0.00418010248091324,149687.67034280108,150314.68571493807,0.5174261162227027,2.9885436399124402e-09,4832.913110597847,468.75,1,resolution_limited; near_known_line_grid,4549,SCM4,2025-03-14T05:15:20.215849000,psp_fld_l2_tds_wf_20250314_v00.cdf,5,-0.20959445678113922,False,False
61406.25,1118.7220532449428,0.01821837440398889,60714.54919542792,61833.27124867286,0.6035254465522462,2.716226551770432e-06,1655.6621514900849,468.75,1,,4550,V2,2025-03-14T05:15:20.233016000,psp_fld_l2_tds_wf_20250314_v00.cdf,6,-0.20959445678113922,False,False
150000.0,625.8943402955192,0.004172628935303462,149687.57872044144,150313.47306073696,0.2707649628499575,1.2459763130985707e-07,5576.086975581233,468.75,2,resolution_limited; multiple_prominent_peaks; near_known_line_grid,4550,V5,2025-03-14T05:15:20.233016000,psp_fld_l2_tds_wf_20250314_v00.cdf,6,-0.20959445678113922,False,False
61406.25,1100.3350562148917,0.017918942391285768,60742.93835790545,61843.27341412034,0.5919173452658207,9.032523176037609e-06,1549.7351633052608,468.75,1,,4550,V1V2,2025-03-14T05:15:20.233016000,psp_fld_l2_tds_wf_20250314_v00.cdf,6,-0.20959445678113922,False,False
61406.25,1050.7521653782678,0.017111485644836933,60747.06594846407,61797.81811384234,0.5746993708263333,6.686002371716323e-07,3196.3532323458244,468.75,1,,4550,V3V4,2025-03-14T05:15:20.233016000,psp_fld_l2_tds_wf_20250314_v00.cdf,6,-0.20959445678113922,False,False
150000.0,625.2717806200089,0.004168478537466726,149689.07253051535,150314.34431113536,0.5179032379974157,2.8610497658516013e-09,6589.938506868444,468.75,1,resolution_limited; near_known_line_grid,4550,SCM4,2025-03-14T05:15:20.233016000,psp_fld_l2_tds_wf_20250314_v00.cdf,6,-0.20959445678113922,False,False
60000.0,1308.9857089717334,0.021816428482862225,59379.414091212966,60688.3998001847,0.6323367376102452,1.0140331324386817e-07,50655.62684684684,468.75,1,,4551,V2,2025-03-14T05:15:20.377867000,psp_fld_l2_tds_wf_20250314_v00.cdf,7,-0.20959445678113922,False,False
150000.0,624.7719308073574,0.004165146205382383,149687.31760543288,150312.08953624024,0.2691639217013176,1.1963426668371836e-07,5776.582899402565,468.75,2,resolution_limited; multiple_prominent_peaks; near_known_line_grid,4551,V5,2025-03-14T05:15:20.377867000,psp_fld_l2_tds_wf_20250314_v00.cdf,7,-0.20959445678113922,False,False
60000.0,1357.569646665448,0.02262616077775747,59406.3154374525,60763.885084117945,0.6347703274815906,2.979633306461458e-07,57098.27476707609,468.75,1,,4551,V1V2,2025-03-14T05:15:20.377867000,psp_fld_l2_tds_wf_20250314_v00.cdf,7,-0.20959445678113922,False,False
60000.0,1007.7663682669081,0.0167961061377818,59531.89668207945,60539.66305034636,0.5964910702777684,4.289085324250178e-08,71019.06652134922,468.75,1,,4551,V3V4,2025-03-14T05:15:20.377867000,psp_fld_l2_tds_wf_20250314_v00.cdf,7,-0.20959445678113922,False,False
150000.0,624.9882973550993,0.0041665886490339955,149688.1994077723,150313.1877051274,0.5524706302555749,2.9659140909139766e-09,10224.876389994344,468.75,1,resolution_limited; near_known_line_grid,4551,SCM4,2025-03-14T05:15:20.377867000,psp_fld_l2_tds_wf_20250314_v00.cdf,7,-0.20959445678113922,False,False
60000.0,1041.0568051366208,0.017350946752277014,59487.72416611328,60528.7809712499,0.6211364937345957,1.9404425593822646e-07,24105.902651510907,468.75,1,,4552,V2,2025-03-14T05:15:20.403487000,psp_fld_l2_tds_wf_20250314_v00.cdf,8,-0.20959445678113922,False,False
150000.0,625.3607701098081,0.0041690718007320535,149687.97910691288,150313.3398770227,0.26819733563657594,1.263094386590249e-07,5397.31364503648,468.75,2,resolution_limited; multiple_prominent_peaks; near_known_line_grid,4552,V5,2025-03-14T05:15:20.403487000,psp_fld_l2_tds_wf_20250314_v00.cdf,8,-0.20959445678113922,False,False
60000.0,1068.4509882783168,0.01780751647130528,59500.12411536901,60568.57510364733,0.6307324271541287,5.986520418336865e-07,21647.55856391129,468.75,1,,4552,V1V2,2025-03-14T05:15:20.403487000,psp_fld_l2_tds_wf_20250314_v00.cdf,8,-0.20959445678113922,False,False
60000.0,1147.8114771355686,0.01913019128559281,59556.63869530493,60704.4501724405,0.6834884159181749,5.3169593753151705e-08,68235.84873839802,468.75,1,,4552,V3V4,2025-03-14T05:15:20.403487000,psp_fld_l2_tds_wf_20250314_v00.cdf,8,-0.20959445678113922,False,False
150000.0,623.7951546512195,0.004158634364341463,149689.25632297492,150313.05147762614,0.5532982207030062,2.7405133344452614e-09,8897.977142435828,468.75,1,resolution_limited; near_known_line_grid,4552,SCM4,2025-03-14T05:15:20.403487000,psp_fld_l2_tds_wf_20250314_v00.cdf,8,-0.20959445678113922,False,False
65156.25,2104.3650774126872,0.03229720982120191,64260.12480968921,66364.4898871019,0.5272516481944273,1.2262463197417244e-08,37154.017661451646,468.75,2,multiple_prominent_peaks,4553,V2,2025-03-14T05:15:20.776686000,psp_fld_l2_tds_wf_20250314_v00.cdf,9,-0.20959445678113922,False,False
450000.0,625.8718919265666,0.0013908264265034814,449687.194276249,450313.06616817554,0.2693204178314113,1.8179376194840818e-07,3768.231659995153,468.75,2,resolution_limited; multiple_prominent_peaks; near_known_line_grid,4553,V5,2025-03-14T05:15:20.776686000,psp_fld_l2_tds_wf_20250314_v00.cdf,9,-0.20959445678113922,False,False
65156.25,2391.9371468309255,0.036710785946565766,64268.767206974764,66660.70435380569,0.635636839818759,3.7512236515573776e-08,55503.624868628096,468.75,1,,4553,V1V2,2025-03-14T05:15:20.776686000,psp_fld_l2_tds_wf_20250314_v00.cdf,9,-0.20959445678113922,False,False
66093.75,2704.169903353497,0.04091415456610492,64109.1576664404,66813.3275697939,0.714386312302729,2.8824551118998114e-08,11746.193326994799,468.75,1,,4553,V3V4,2025-03-14T05:15:20.776686000,psp_fld_l2_tds_wf_20250314_v00.cdf,9,-0.20959445678113922,False,False
150000.0,624.8438643613772,0.004165625762409181,149688.15756068163,150313.001425043,0.6118310228147692,2.798379976158743e-09,21710.03536225452,468.75,1,resolution_limited; near_known_line_grid,4553,SCM4,2025-03-14T05:15:20.776686000,psp_fld_l2_tds_wf_20250314_v00.cdf,9,-0.20959445678113922,False,False
63281.25,1187.099934426813,0.018759110074892848,62895.062539431565,64082.16247385838,0.4639463001977375,1.208266212706486e-06,881.1219096673709,468.75,1,,4554,V2,2025-03-14T05:15:20.801833000,psp_fld_l2_tds_wf_20250314_v00.cdf,10,-0.20959445678113922,False,False
450000.0,626.9036213126965,0.0013931191584726588,449686.0564579547,450312.9600792674,0.2708433215584139,1.8406354850334727e-07,3705.509821975953,468.75,2,resolution_limited; multiple_prominent_peaks; near_known_line_grid,4554,V5,2025-03-14T05:15:20.801833000,psp_fld_l2_tds_wf_20250314_v00.cdf,10,-0.20959445678113922,False,False
63281.25,1210.473185251256,0.019128465149649478,62893.33250572033,64103.80569097159,0.47668848055981444,4.932594475312691e-06,772.9621224615593,468.75,1,,4554,V1V2,2025-03-14T05:15:20.801833000,psp_fld_l2_tds_wf_20250314_v00.cdf,10,-0.20959445678113922,False,False
63281.25,1270.3349969518677,0.020074429581461613,62916.752553874234,64187.0875508261,0.4123924597374892,1.791186283530233e-06,274.9583097861221,468.75,1,,4554,V3V4,2025-03-14T05:15:20.801833000,psp_fld_l2_tds_wf_20250314_v00.cdf,10,-0.20959445678113922,False,False
150000.0,625.6888880222396,0.004171259253481597,149687.84793921144,150313.53682723368,0.5979044864266256,2.950310843709287e-09,18604.763749975427,468.75,1,resolution_limited; near_known_line_grid,4554,SCM4,2025-03-14T05:15:20.801833000,psp_fld_l2_tds_wf_20250314_v00.cdf,10,-0.20959445678113922,False,False
62343.75,1358.585780548332,0.02179185211907099,61474.214741001175,62832.80052154951,0.6374820894990946,8.040350781521777e-07,1264.8851070236178,468.75,1,,4555,V2,2025-03-14T05:15:20.838484000,psp_fld_l2_tds_wf_20250314_v00.cdf,11,-0.20959445678113922,False,False
450000.0,625.02814952482,0.001388951443388489,449686.3470975498,450311.37524707464,0.26909722753053195,1.9108202494503505e-07,3609.921381247635,468.75,2,resolution_limited; multiple_prominent_peaks; near_known_line_grid,4555,V5,2025-03-14T05:15:20.838484000,psp_fld_l2_tds_wf_20250314_v00.cdf,11,-0.20959445678113922,False,False
62343.75,1368.7791256039345,0.021955354395652084,61502.1106916117,62870.88981721563,0.6425772410843191,2.987306430179706e-06,1263.630177345437,468.75,1,,4555,V1V2,2025-03-14T05:15:20.838484000,psp_fld_l2_tds_wf_20250314_v00.cdf,11,-0.20959445678113922,False,False
62343.75,1357.1312415394277,0.021768521167549716,61508.14543418668,62865.276675726105,0.6722799678699952,3.0403209527703735e-07,2690.670674671639,468.75,1,,4555,V3V4,2025-03-14T05:15:20.838484000,psp_fld_l2_tds_wf_20250314_v00.cdf,11,-0.20959445678113922,False,False
150000.0,625.0694645249459,0.00416712976349964,149687.3376575278,150312.40712205274,0.5733386739128518,2.9212221985171702e-09,14752.966353393673,468.75,1,resolution_limited; near_known_line_grid,4555,SCM4,2025-03-14T05:15:20.838484000,psp_fld_l2_tds_wf_20250314_v00.cdf,11,-0.20959445678113922,False,False
61406.25,1004.0490936050701,0.01635092671519707,60979.654817620125,61983.703911225195,0.47952374882786397,2.4076604937836645e-05,104.84762120355349,468.75,1,,4556,V2,2025-03-14T05:15:20.954360000,psp_fld_l2_tds_wf_20250314_v00.cdf,12,-0.20959445678113922,False,False
450000.0,625.385492366855,0.0013897455385930113,449687.9958373924,450313.38132975926,0.26850608784745433,1.8466908582283477e-07,3737.3407667838,468.75,2,resolution_limited; multiple_prominent_peaks; near_known_line_grid,4556,V5,2025-03-14T05:15:20.954360000,psp_fld_l2_tds_wf_20250314_v00.cdf,12,-0.20959445678113922,False,False
61406.25,999.8274671701074,0.016282177582413963,60984.37522037786,61984.202687547964,0.4562317736478377,9.645787667229436e-05,77.6700186910627,468.75,1,,4556,V1V2,2025-03-14T05:15:20.954360000,psp_fld_l2_tds_wf_20250314_v00.cdf,12,-0.20959445678113922,False,False
61406.25,1075.6651621262572,0.017517193479918692,61056.10426882748,62131.76943095374,0.4846961648986531,3.484772800624707e-06,209.24165502812818,468.75,1,,4556,V3V4,2025-03-14T05:15:20.954360000,psp_fld_l2_tds_wf_20250314_v00.cdf,12,-0.20959445678113922,False,False
150000.0,625.1603402078617,0.004167735601385745,149687.3594857677,150312.51982597556,0.5652450984404722,2.8829455843928887e-09,10512.953494648915,468.75,1,resolution_limited; near_known_line_grid,4556,SCM4,2025-03-14T05:15:20.954360000,psp_fld_l2_tds_wf_20250314_v00.cdf,12,-0.20959445678113922,False,False
64218.75,1954.0085967795603,0.03042738447539948,62644.71817114156,64598.72676792112,0.3629567690205088,3.099266192085815e-08,20020.266481824416,468.75,3,multiple_prominent_peaks,4557,V2,2025-03-14T05:15:20.972548000,psp_fld_l2_tds_wf_20250314_v00.cdf,13,-0.20959445678113922,False,False
150000.0,626.6820665306295,0.00417788044353753,149686.55310094877,150313.2351674794,0.2710436978277021,1.184831453077089e-07,5826.2726535892925,468.75,2,resolution_limited; multiple_prominent_peaks; near_known_line_grid,4557,V5,2025-03-14T05:15:20.972548000,psp_fld_l2_tds_wf_20250314_v00.cdf,13,-0.20959445678113922,False,False
64218.75,1855.9100485045929,0.028899815840460814,62730.83679252775,64586.74684103234,0.35776575952671014,9.591386673213342e-08,21048.821001547058,468.75,3,multiple_prominent_peaks,4557,V1V2,2025-03-14T05:15:20.972548000,psp_fld_l2_tds_wf_20250314_v00.cdf,13,-0.20959445678113922,False,False
61406.25,1127.9936650486416,0.018369362484252687,60727.81913808041,61855.812803129054,0.2800961067290545,3.305797220103494e-08,26116.342481533382,468.75,3,multiple_prominent_peaks,4557,V3V4,2025-03-14T05:15:20.972548000,psp_fld_l2_tds_wf_20250314_v00.cdf,13,-0.20959445678113922,False,False
150000.0,625.8668318343116,0.004172445545562078,149686.9488957816,150312.8157276159,0.5792536356840002,3.0063738537455456e-09,11045.363160914629,468.75,1,resolution_limited; near_known_line_grid,4557,SCM4,2025-03-14T05:15:20.972548000,psp_fld_l2_tds_wf_20250314_v00.cdf,13,-0.20959445678113922,False,False
67031.25,1669.9387852253421,0.02491283968634543,66181.34943923257,67851.28822445791,0.5085599613680489,3.5353561382259003e-06,302.67454241238096,468.75,1,,4558,V2,2025-03-14T05:15:21.004424000,psp_fld_l2_tds_wf_20250314_v00.cdf,14,-0.20959445678113922,False,False
450000.0,625.4470341099077,0.001389882298022017,449687.2952001414,450312.7422342513,0.26872994698280644,1.7762563645632538e-07,3845.982542769137,468.75,2,resolution_limited; multiple_prominent_peaks; near_known_line_grid,4558,V5,2025-03-14T05:15:21.004424000,psp_fld_l2_tds_wf_20250314_v00.cdf,14,-0.20959445678113922,False,False
67031.25,1687.9459665461036,0.025181478288799682,66201.6585601155,67889.6045266616,0.5320632942411427,1.4008090550500197e-05,328.9412215180928,468.75,1,,4558,V1V2,2025-03-14T05:15:21.004424000,psp_fld_l2_tds_wf_20250314_v00.cdf,14,-0.20959445678113922,False,False
67031.25,1678.9638650491397,0.02504747957182866,66218.25230366726,67897.2161687164,0.564421186649662,3.2662101999552626e-06,676.4740188599407,468.75,1,,4558,V3V4,2025-03-14T05:15:21.004424000,psp_fld_l2_tds_wf_20250314_v00.cdf,14,-0.20959445678113922,False,False
150000.0,624.5204246536014,0.0041634694976906755,149688.00710106702,150312.52752572062,0.6040433428398251,3.0478583635574226e-09,12671.72318778425,468.75,1,resolution_limited; near_known_line_grid,4558,SCM4,2025-03-14T05:15:21.004424000,psp_fld_l2_tds_wf_20250314_v00.cdf,14,-0.20959445678113922,False,False
58125.0,859.7831047529617,0.01479196739359934,57652.04946713212,58511.83257188508,0.30258310518944304,2.6763878622493674e-05,503.7835457167258,468.75,2,resolution_limited; multiple_prominent_peaks,4559,V2,2025-03-14T05:15:21.054625000,psp_fld_l2_tds_wf_20250314_v00.cdf,15,-0.20959445678113922,False,False
450000.0,624.6755137407454,0.0013881678083127675,449688.5931904391,450313.26870417985,0.26859681741417524,1.868672636817996e-07,3648.6845780354556,468.75,2,resolution_limited; multiple_prominent_peaks; near_known_line_grid,4559,V5,2025-03-14T05:15:21.054625000,psp_fld_l2_tds_wf_20250314_v00.cdf,15,-0.20959445678113922,False,False
58125.0,860.6204045606137,0.01480637255158045,57671.3791610263,58531.99956558691,0.2623308463652897,9.924668270661064e-05,367.9830679838276,468.75,2,resolution_limited; multiple_prominent_peaks,4559,V1V2,2025-03-14T05:15:21.054625000,psp_fld_l2_tds_wf_20250314_v00.cdf,15,-0.20959445678113922,False,False
61406.25,1866.3154336121297,0.030392923091902366,60254.71721548956,62121.03264910169,0.445421736223593,3.1558148378458e-05,249.46925506804234,468.75,2,multiple_prominent_peaks,4559,V3V4,2025-03-14T05:15:21.054625000,psp_fld_l2_tds_wf_20250314_v00.cdf,15,-0.20959445678113922,False,False
150000.0,623.9613930156047,0.004159742620104032,149688.90164017136,150312.86303318696,0.620128463049273,2.9907778469787266e-09,16072.933015708686,468.75,1,resolution_limited; near_known_line_grid,4559,SCM4,2025-03-14T05:15:21.054625000,psp_fld_l2_tds_wf_20250314_v00.cdf,15,-0.20959445678113922,False,False
60468.75,1976.4099662323642,0.03268481597903652,59925.09803168933,61901.5079979217,0.586109485070849,5.741446831850877e-06,726.1825334161358,468.75,2,multiple_prominent_peaks,4560,V2,2025-03-14T05:15:21.083297000,psp_fld_l2_tds_wf_20250314_v00.cdf,16,-0.20959445678113922,False,False
450000.0,624.1935321509955,0.0013870967381133233,449688.3565120817,450312.5500442327,0.2691030672593726,1.812057538490351e-07,3797.0368945142272,468.75,2,resolution_limited; multiple_prominent_peaks; near_known_line_grid,4560,V5,2025-03-14T05:15:21.083297000,psp_fld_l2_tds_wf_20250314_v00.cdf,16,-0.20959445678113922,False,False
60468.75,1993.3723074218142,0.032965330148577804,59918.65588519715,61912.028192618964,0.49689077987807484,2.6253562650086357e-05,453.14090815446923,468.75,2,multiple_prominent_peaks,4560,V1V2,2025-03-14T05:15:21.083297000,psp_fld_l2_tds_wf_20250314_v00.cdf,16,-0.20959445678113922,False,False
60937.5,1807.6853129380397,0.02966457949436783,60048.38443766194,61856.06975059998,0.4937468603809725,1.0768247195026742e-05,561.5446999223558,468.75,2,multiple_prominent_peaks,4560,V3V4,2025-03-14T05:15:21.083297000,psp_fld_l2_tds_wf_20250314_v00.cdf,16,-0.20959445678113922,False,False
150000.0,624.8087526449817,0.004165391684299878,149687.88078867423,150312.6895413192,0.6265487907787105,2.832380776100655e-09,17199.368789016284,468.75,1,resolution_limited; near_known_line_grid,4560,SCM4,2025-03-14T05:15:21.083297000,psp_fld_l2_tds_wf_20250314_v00.cdf,16,-0.20959445678113922,False,False
65625.0,1649.2716329966934,0.02513175821709247,64872.128711046826,66521.40034404352,0.3306783908479708,8.010586554962213e-07,913.2513576896034,468.75,1,,4561,V2,2025-03-14T05:15:21.103469000,psp_fld_l2_tds_wf_20250314_v00.cdf,17,-0.20959445678113922,False,False
450000.0,625.8614829609287,0.0013908032954687303,449687.00238138344,450312.86386434437,0.2696512050855424,1.8351672040512191e-07,3781.718722350051,468.75,2,resolution_limited; multiple_prominent_peaks; near_known_line_grid,4561,V5,2025-03-14T05:15:21.103469000,psp_fld_l2_tds_wf_20250314_v00.cdf,17,-0.20959445678113922,False,False
65625.0,1681.4858184437398,0.025622641042952227,64866.232556280105,66547.71837472385,0.330776822295607,2.8276512057663573e-06,777.9224626157799,468.75,1,,4561,V1V2,2025-03-14T05:15:21.103469000,psp_fld_l2_tds_wf_20250314_v00.cdf,17,-0.20959445678113922,False,False
61875.0,1536.5936467559586,0.024833836715247817,61128.272132044236,62664.865778800195,0.28266365070085514,2.6090034217204942e-06,341.93704351095516,468.75,2,multiple_prominent_peaks,4561,V3V4,2025-03-14T05:15:21.103469000,psp_fld_l2_tds_wf_20250314_v00.cdf,17,-0.20959445678113922,False,False
